	alpha	beta	genescale
noninf_1229	0.08335935567052022	2.1323225103328936	0.31752151556766783
noninf_1230	0.2455632748492299	3.662815420093292	10.889315251072555
noninf_1231	0.29242782222741837	1.7850169879964233	7.1176549196537255
noninf_1232	0.1587625365877496	1.9865483923085692	1.7000201787943348
noninf_1233	0.15665293496969693	2.4423856916511952	0.8266726266382213
noninf_1234	0.08209534760113557	1.914703198610059	8.71050736021463
noninf_1235	0.18848851177259293	3.7350595057951614	1.8492088028617635
noninf_1236	0.28491822917957466	2.3158134140925473	1.6255323371206154
noninf_1237	0.23285537443403187	2.7793844945864166	2.87135619616907
noninf_1238	0.22398758967014404	1.785722173675689	1.9220160823822692
noninf_1239	0.25874344966676843	2.053250994228724	6.133575637100366
noninf_1240	0.1792475689225898	4.51142620886175	0.6454534887292236
noninf_1241	0.2284188818929255	2.1973069355855768	5.614261196189025
noninf_1242	0.19045663241517424	1.6800419055149782	2.300378056787772
noninf_1243	0.14988690658051354	2.061087709855531	7.343542785819204
noninf_1244	0.24217105142805542	1.589833544499108	1.4569172974873403
noninf_1245	0.13823813035139335	3.534799099767588	0.4962895542473387
noninf_1246	0.11023259451531078	1.7172246717726187	1.172900020567685
noninf_1247	0.21121530402008876	2.674766735247859	1.8983172862740527
noninf_1248	0.12297739796654306	2.6997327229213397	3.116620721279138
noninf_1249	0.17937249257934873	2.4309390087562006	0.6047830899171021
noninf_1250	0.19376399318087242	1.9055783997943756	4.334166655556938
noninf_1251	0.20127205630235903	1.6954209651353684	0.4573515854524752
noninf_1252	0.15527220539511474	2.53947230357672	3.386872385333523
noninf_1253	0.3802952077792788	2.589052733646178	13.073019978748016
noninf_1254	0.25293879513856876	3.001029897113329	0.36104185773838243
noninf_1255	0.08600254184941793	2.835787200317399	0.5451900316763089
noninf_1256	0.1797280169494528	2.4685708915012485	0.5563018731131865
noninf_1257	0.10691479084621629	1.5937393851782726	8.422608705066052
noninf_1258	0.15203703807583188	4.073317839694187	3.48386197348841
noninf_1259	0.2384620473419582	1.8996397054369472	0.3464563826718253
noninf_1260	0.25256809016193116	2.455003044065533	5.926146669197758
noninf_1261	0.190855970371447	1.8863747098642214	3.8885858440534564
noninf_1262	0.41524124456358735	2.309213043225986	3.7296850626089855
noninf_1263	0.4240007285504251	2.6006468147773534	4.529642561290859
noninf_1264	0.14385978629195637	2.0460595402626836	2.324946723592032
noninf_1265	0.09930406488219441	2.644652757329948	0.8449314086871818
noninf_1266	0.2420130622824087	3.0669256329268166	4.899635504242875
noninf_1267	0.591721376090406	1.821851260942671	0.8862786233329005
noninf_1268	0.4215724579952628	2.6430930884927557	1.0541085596623059
noninf_1269	0.144783412535939	4.694847763151172	7.1426165097792
noninf_1270	0.14438641666265642	4.408039794398607	0.3786081294630946
noninf_1271	0.2680580318283219	1.8267983168712294	9.750677731098035
noninf_1272	0.11622954998675633	2.0154906557684584	9.302658310174582
noninf_1273	0.12201640709753732	2.698806203974671	3.1586556362263702
noninf_1274	0.1730102952358111	3.0072742811231676	4.855500022942747
noninf_1275	0.20623880605606507	2.4374305454926146	1.00490028429505
noninf_1276	0.3809148940209712	3.0938719909510586	5.662556530788957
noninf_1277	0.14837042733892306	2.0478900899413937	44.55046647725504
noninf_1278	0.15450336307737297	1.85127462685831	4.881060019133167
noninf_1279	0.38874140138939595	2.102526684801287	19.172348770447552
noninf_1280	0.11068057096472583	2.4109856502032314	1.4232489364691459
noninf_1281	0.29886319055716604	3.065422993383173	8.71307246260118
noninf_1282	0.19159490585100614	2.0667578514702205	0.29577709848168576
noninf_1283	0.1908901162050726	3.4204404346201045	9.370914680317659
noninf_1284	0.32324968222561684	2.577306205204314	1.7164497968611274
noninf_1285	0.1782776687821655	2.007552886484749	0.4325450355320643
noninf_1286	0.17459681043908998	3.6654952397087857	10.341047158489927
noninf_1287	0.4290477767965228	1.8831567305271957	4.583890298277185
noninf_1288	0.3119142240492794	3.1057345365855324	24.508976282533123
noninf_1289	0.2147738182262752	1.846183764497967	1.2974501126248934
noninf_1290	0.24260422417510563	2.8693781105284573	1.6634764438584853
noninf_1291	0.14065862658800224	2.554548414667402	1.854043091838881
noninf_1292	0.1782050224837615	2.518071055150819	2.671843689827433
noninf_1293	0.300726626212178	2.4217676158732675	5.940800521438208
noninf_1294	0.35606950263382076	3.0881859791944457	1.8447452967025444
noninf_1295	0.15665118681423534	3.7749239270297106	0.6880948646137613
noninf_1296	0.9875935886278313	2.613549488426456	9.18135495018426
noninf_1297	0.13667350734530942	2.5593820030132948	9.848274595527878
noninf_1298	0.24308600556912482	2.5170658519730145	2.9014467058018325
noninf_1299	0.5248916527215125	4.608826304021912	5.772456027598524
noninf_1300	0.32038164286937637	1.7123995950935615	1.0517354084640296
noninf_1301	0.18249848375498207	2.926295701903083	1.8969068640645337
noninf_1302	0.2370113712626584	1.780593208360914	0.5735749593797842
noninf_1303	0.2756905442775113	2.7502833723865767	2.5764305873992237
noninf_1304	0.2188997916520418	3.014400052017012	3.9575847150655785
noninf_1305	0.1200157551825289	4.402582347558483	2.5431908337371616
noninf_1306	0.7846768638707937	2.9056989326102247	0.4226719674774861
noninf_1307	0.27191394784006945	2.4703614997298784	3.950048018616472
noninf_1308	0.16055180449806436	3.572610953622547	5.457684655804099
noninf_1309	0.29011517505425644	2.03311566759675	2.5700819047677217
noninf_1310	0.10423470185213639	3.9886427898159678	2.9159505184311993
noninf_1311	0.2218681287322388	2.2198249158363614	1.4555827627149127
noninf_1312	0.11709027973290806	2.3099908525189625	2.4159205270939244
noninf_1313	0.20548406502664	2.1678321270864878	6.743510874197914
noninf_1314	0.13112552114468698	2.6628516637479587	4.512043935195601
noninf_1315	0.3447940772686522	2.6546978095721556	1.2417439587254726
noninf_1316	0.11801392067598271	2.8009012199564367	4.236950651696451
noninf_1317	0.13956241040504633	2.7855879847544456	3.220490683299728
noninf_1318	0.23448079508670097	2.4557061641258127	2.2692555725540706
noninf_1319	0.14097917012542172	3.0283330034087843	2.1652648531667333
noninf_1320	0.15976989034861427	2.8203979296616017	2.829229509458581
noninf_1321	0.06489672547436914	3.9715236523367112	4.347541565918473
noninf_1322	0.32512808253400344	1.9915582194866868	0.3408110357645733
noninf_1323	0.20185733613367018	2.407259856383855	0.4059743989541899
noninf_1324	0.24864912502666447	2.7804400941252996	5.0020725963893495
noninf_1325	0.2591931066624285	2.3021969745799415	8.157461072019174
noninf_1326	0.1710327883847086	2.1162116561636437	1.7043803222421954
noninf_1327	0.2413940729149958	4.445673529931204	3.4805595915357013
noninf_1328	0.4024053621152015	2.937698213725298	0.6844291572500256
noninf_1329	0.20563482382555462	2.9051283845058737	1.4169284629666448
noninf_1330	0.34930494146788515	2.256028031917283	4.616766063742293
noninf_1331	0.1231355957421896	2.6783623720334173	6.407184244767697
noninf_1332	0.09556582409860653	1.8723155720025346	0.47830544674071984
noninf_1333	0.19202908412700484	2.967599689112477	2.3667600260292554
noninf_1334	0.19895605176946235	2.7711223294116802	2.4534902467176933
noninf_1335	0.12517465264617492	3.4600728862820755	0.7244699597486235
noninf_1336	0.24678408769236465	1.9224457636432029	1.2668338046925638
noninf_1337	0.1672247176151382	2.9314276634982104	1.0704193036946779
noninf_1338	0.20254872679293276	1.9875944590275787	4.7516001531436505
noninf_1339	0.19566933741711823	2.4493557036713964	5.232581086900796
noninf_1340	0.14086354158712305	2.495758295366595	4.73591887208978
noninf_1341	0.14837617996271657	3.075545353669613	10.228053270546598
noninf_1342	0.09133347333302239	2.093912467578831	12.47929475047988
noninf_1343	0.12071855304043289	2.134831155141256	1.062092868059934
noninf_1344	0.27218889197141766	4.053977848402781	2.50531066992471
noninf_1345	0.30062643139144585	2.9119121358728375	4.582288478779305
noninf_1346	0.17480982955200067	2.404306864228765	0.6335328309669931
noninf_1347	0.31492481336008227	3.3238403946368913	1.8685213712002666
noninf_1348	0.18105940023695513	1.9808970946699687	9.493359617293997
noninf_1349	0.25371745906896825	1.9523645786725403	0.8124197730277432
noninf_1350	0.2821202703589838	2.6635058244836456	2.329896756093863
noninf_1351	0.30187199672826764	2.077245186637703	1.3204587628123876
noninf_1352	0.15181049664002966	2.327722840521253	9.704571746455311
noninf_1353	0.286719381662541	2.281077174092663	3.766667978097301
noninf_1354	0.19409329904586484	1.8905606223416767	7.65117582048585
noninf_1355	0.18822611161684374	2.929526286612149	4.822944799897243
noninf_1356	0.16254299367140748	2.4710321340269816	1.819418080876976
noninf_1357	0.33410405456471176	1.9642823801149958	49.09050748574347
noninf_1358	0.10511473868981822	2.911908233120191	17.513372174987254
noninf_1359	0.1916171806514253	4.410254820137885	4.730054945297775
noninf_1360	0.1411000932157634	2.712159156828525	3.1009391396455146
noninf_1361	0.16197064502144004	2.2416841430870313	5.968817330855827
noninf_1362	0.1277956051968848	2.5098416004977633	2.8052577026699343
noninf_1363	0.13287670007279606	2.898572051493373	2.5910549984896547
noninf_1364	0.1602487467048177	3.6873940713804774	7.534920505227809
noninf_1365	0.22812018042127286	2.384550913028833	4.1720303286400435
noninf_1366	0.17510231281112046	2.176913052486019	2.157170041108614
noninf_1367	0.10481105329980814	4.1939902459815634	1.8208151799343968
noninf_1368	0.2626961766076964	2.4116887209540225	0.6002043237498719
noninf_1369	0.18331290537181077	2.831327433663895	2.4676354547674753
noninf_1370	0.18302256101273853	3.867336375449783	2.20461895287525
noninf_1371	0.20873133369005345	2.580131267749755	1.6064718883118274
noninf_1372	0.17666048437553392	2.647671347417473	1.1851364680311236
noninf_1373	0.18326414633537377	1.6563711509152206	27.182797748982022
noninf_1374	0.25679203601597755	1.6663660282416257	1.4643115572437082
noninf_1375	0.14852939992600317	3.3133109857683753	7.450888419899406
noninf_1376	0.35943300077722007	2.911429965323427	5.758596933809846
noninf_1377	0.2720474363948428	2.5110396454310715	1.7672437446700282
noninf_1378	0.1958850378408479	3.8726163091854486	3.335349761705536
noninf_1379	0.31744328664297167	4.343725913770961	1.6770527276822724
noninf_1380	0.1439774553167082	2.3185912177568113	2.6128676829613697
noninf_1381	0.3289923864002407	2.2311152233930382	1.492771447683244
noninf_1382	0.31321801072776284	2.3099387945254897	7.207873781903929
noninf_1383	0.25753048035482984	2.1907045040292537	6.808966154811993
noninf_1384	0.313402735269139	3.2538565956377057	6.822747078371329
noninf_1385	0.23200980011874273	2.7815356764148955	2.1973868130562613
noninf_1386	0.1705946098170795	1.6756061682868748	34.421967744557044
noninf_1387	0.23671741678087743	3.50084205777465	2.097727145641268
noninf_1388	0.13968809940301838	2.1162503386450764	17.131027110220383
noninf_1389	0.15134594941142976	2.084661875288581	1.790002269274837
noninf_1390	0.2896989272228658	4.41926173330223	1.6230269512333937
noninf_1391	0.10770130898967878	1.5377022464749182	0.9117352538839055
noninf_1392	0.3102653579767032	3.5198232296675553	1.0971990366568392
noninf_1393	0.24115064224258995	1.8422908393804809	0.3750615654399894
noninf_1394	0.1706893250921224	1.5982232367423748	0.850409201125403
noninf_1395	0.13624039668159804	1.7288971847070966	1.3750075748448738
noninf_1396	0.26693523012126774	2.7512635342348695	2.5210786086660293
noninf_1397	0.18044811099175145	2.863846972306962	6.7605172983512185
noninf_1398	0.15915771020564098	2.064458407338303	0.7187374701826916
noninf_1399	0.2656073903449794	2.9859972620631385	1.6638452844352358
noninf_1400	0.136164241095637	2.415874995894321	2.139054934935116
noninf_1401	0.16102533302282637	2.9496083566759115	2.125409988566879
noninf_1402	0.36178379499171887	1.82336788370326	0.3989784723221724
noninf_1403	0.1892466499849225	3.644544546868364	1.2272769455855066
noninf_1404	0.15249330313817563	2.1066818801065157	1.829476304961992
noninf_1405	0.12622245854383857	2.0797970498720098	6.16861848506595
noninf_1406	0.15715506198339468	2.4828257088901635	42.77219646127649
noninf_1407	0.23695443923834048	2.086914356064792	2.190483184568287
noninf_1408	0.15481103504470367	3.871426897020963	1.4880694242397108
noninf_1409	0.11577026414483836	3.0129252187030833	0.8332177185955899
noninf_1410	0.20037537492626378	3.452814373491819	0.786407177466433
noninf_1411	0.24905329054224185	2.039321894048203	0.45586769591353066
noninf_1412	0.1589105906297051	4.198461139347983	1.0946568330251127
noninf_1413	0.21695126650397303	2.477142827941739	3.769712420427778
noninf_1414	0.20705925353217694	2.0344923704201126	1.5722524338061616
noninf_1415	0.22701734028106949	2.031493992435668	8.273114995212673
noninf_1416	0.587422864347852	2.2242580835974506	0.5472458269500559
noninf_1417	0.4248021984278643	2.569985771572037	1.5357825784887287
noninf_1418	0.2693441201753077	2.8276019944839828	0.8288330051919869
noninf_1419	0.11798372130020426	2.9815414949536847	3.8840205168099255
noninf_1420	0.2159439420148467	3.3855935101701418	0.40872962565648907
noninf_1421	0.2766103610094376	1.7668276289173868	2.466910943344872
noninf_1422	0.3689900009446805	2.2302940067914023	2.768970064929771
noninf_1423	0.13827362913099436	2.2012309227105975	2.7599995485733584
noninf_1424	0.17340543956142856	1.7636778882907618	7.8140350752462355
noninf_1425	0.15383393185279656	2.0056843292810886	2.2264600156554915
noninf_1426	0.239398281964283	2.9375219546055176	0.6756233546370022
noninf_1427	0.15203537957106622	2.6249425394172343	2.1559137691175962
noninf_1428	0.2176206122830122	2.089010813118294	8.015454723980069
noninf_1429	0.19457007517088934	3.8322436091161536	5.659220647717865
noninf_1430	0.13453354151301705	2.0664938668352395	4.9660800794295605
noninf_1431	0.19387401147412375	2.0263996253629823	2.6683438153405903
noninf_1432	0.414889128209051	2.8132559608904213	2.1813750869089357
noninf_1433	0.2724005093475587	2.7224898610815718	0.4039681718455793
noninf_1434	0.1473039186912072	4.104389045460147	1.2894456140851966
noninf_1435	0.2799325281660791	1.3828129968256677	6.320837764441578
noninf_1436	0.22427347744099085	1.9758004455560407	2.5647204823849217
noninf_1437	0.24276501497688407	2.7463949606753566	3.25494043511687
noninf_1438	0.4326124758513629	2.9285224440455484	3.0131097167928145
noninf_1439	0.14996877090906136	2.3018997242925865	2.6657295799292653
noninf_1440	0.117563689130941	2.4618538369512786	3.805828583664391
noninf_1441	0.3550002499519945	2.600910415769526	8.136343791307104
noninf_1442	0.5896214663068762	3.1231806433689036	0.9088613175417343
noninf_1443	0.12705446213258448	2.39473839986496	2.649385293962789
noninf_1444	0.32109206762120923	1.8373016262754427	1.526933790956955
noninf_1445	0.16506924055913005	1.874583346010945	0.7241785239450019
noninf_1446	0.22359682215619245	2.721126630787168	0.7688628288060527
noninf_1447	0.21812120401451926	1.927243915948071	23.2899818181208
noninf_1448	0.4071784235299998	2.517294574293956	5.779716720724031
noninf_1449	0.2804930739449196	2.560046623690952	4.419786014064282
noninf_1450	0.11943023796468394	2.3359954671448695	9.91359851483003
noninf_1451	0.1624315787701359	2.8380506862941677	1.8133489524017838
noninf_1452	0.2120009438201292	2.3850096662141214	2.0698211445081274
noninf_1453	0.2064909449779561	2.2083501364268736	0.9172665860090198
noninf_1454	0.14408398893180918	2.351184561637864	4.8985933077438295
noninf_1455	0.31933234421677253	2.266646543373314	8.182523346511699
noninf_1456	0.18335283821863801	2.8180675079746367	4.375575837340553
noninf_1457	0.2553468610315217	2.6902281224292404	1.479789425466625
